dataset.train,dataset.test,nsamples.test,strata,pearson,spearman,cor_success,rmse,mae,coeff_det,ndcg10,ndcg20,ndcg50,ndcg100,time_per_fold,nsamples.train,regressor,markers,extra_covariates,repetition,folds
"Cauline Leaf number (CL) split=8 train","Cauline Leaf number (CL) split=8 test",90,"no_strata",0.652426228991806,0.658994214804733,1,3.11103305248446,2.31967381326407,0.413885565357401,0.775372652399997,0.837299293279629,0.879590244440496,0.943261861505327,57.4609999999998,814,"KIN RKHS",NA,"",3,0
"Cauline Leaf number (CL) split=8 train","Cauline Leaf number (CL) split=8 test",90,"no_strata",0.655293638849812,0.66758359716738,1,3.09902905224546,2.30271702745125,0.418399914094242,0.790567643256543,0.868876505623668,0.880388707973496,0.943933623057805,6.41499999999996,814,"KIN GBLUP",NA,"",4,0
"Cauline Leaf number (CL) split=8 train","Cauline Leaf number (CL) split=8 test",90,"no_strata",0.65374282377412,0.664215373402929,1,3.10498120564714,2.30012158765025,0.41616366699863,0.774649661208377,0.866604638996509,0.879098962365492,0.942890994016477,53.7049999999999,814,"KIN RKHS",NA,"",4,0
"Cauline Leaf number (CL) split=8 train","Cauline Leaf number (CL) split=8 test",90,"no_strata",0.655293638849812,0.66758359716738,1,3.09902905224546,2.30271702745125,0.418399914094242,0.790567643256543,0.868876505623668,0.880388707973496,0.943933623057805,6.48000000000002,814,"KIN GBLUP",NA,"",5,0
"Cauline Leaf number (CL) split=8 train","Cauline Leaf number (CL) split=8 test",90,"no_strata",0.651674632066599,0.660855384904405,1,3.1129712783678,2.31937745355914,0.413155019568202,0.774649661208377,0.836924634104691,0.879491291430596,0.943235910125682,54.183,814,"KIN RKHS",NA,"",5,0
"Cauline Leaf number (CL) split=9 train","Cauline Leaf number (CL) split=9 test",90,"no_strata",0.589842855892087,0.616847936079855,1,3.43588130463021,2.52710481824762,0.30052395952899,0.697359243642365,0.789801401973003,0.859098930506597,0.922017576672595,6.23799999999983,814,"KIN GBLUP",NA,"",1,0
"Cauline Leaf number (CL) split=9 train","Cauline Leaf number (CL) split=9 test",90,"no_strata",0.596161213711299,0.617029165692089,1,3.40617737173308,2.51159089908907,0.312565922507112,0.701977268890426,0.792494209759389,0.866741068887846,0.923862939972359,55.1910000000003,814,"KIN RKHS",NA,"",1,0
"Cauline Leaf number (CL) split=9 train","Cauline Leaf number (CL) split=9 test",90,"no_strata",0.589842855892087,0.616847936079855,1,3.43588130463021,2.52710481824762,0.30052395952899,0.697359243642365,0.789801401973003,0.859098930506597,0.922017576672595,6.52299999999968,814,"KIN GBLUP",NA,"",2,0
"Cauline Leaf number (CL) split=9 train","Cauline Leaf number (CL) split=9 test",90,"no_strata",0.597107124033067,0.625794088756538,1,3.40588807674715,2.51177562358442,0.312682688467752,0.761896046048763,0.794008376307538,0.863705938858253,0.924914604234767,54.8900000000003,814,"KIN RKHS",NA,"",2,0
"Cauline Leaf number (CL) split=9 train","Cauline Leaf number (CL) split=9 test",90,"no_strata",0.589842855892087,0.616847936079855,1,3.43588130463021,2.52710481824762,0.30052395952899,0.697359243642365,0.789801401973003,0.859098930506597,0.922017576672595,6.42200000000003,814,"KIN GBLUP",NA,"",3,0
"Cauline Leaf number (CL) split=9 train","Cauline Leaf number (CL) split=9 test",90,"no_strata",0.598347238210585,0.628150073715591,1,3.39966642846357,2.50512676641765,0.315191485406962,0.761896046048763,0.794008376307538,0.863917964164847,0.925121440002756,56.9880000000003,814,"KIN RKHS",NA,"",3,0
"Cauline Leaf number (CL) split=9 train","Cauline Leaf number (CL) split=9 test",90,"no_strata",0.589842855892087,0.616847936079855,1,3.43588130463021,2.52710481824762,0.30052395952899,0.697359243642365,0.789801401973003,0.859098930506597,0.922017576672595,7.68600000000015,814,"KIN GBLUP",NA,"",4,0
"Cauline Leaf number (CL) split=9 train","Cauline Leaf number (CL) split=9 test",90,"no_strata",0.594285708984451,0.616551378532561,1,3.41231210010426,2.52022255090583,0.310087473142157,0.761896046048763,0.794106043738756,0.863261856381026,0.924529506768465,60.0819999999999,814,"KIN RKHS",NA,"",4,0
"Cauline Leaf number (CL) split=9 train","Cauline Leaf number (CL) split=9 test",90,"no_strata",0.589842855892087,0.616847936079855,1,3.43588130463021,2.52710481824762,0.30052395952899,0.697359243642365,0.789801401973003,0.859098930506597,0.922017576672595,5.94400000000041,814,"KIN GBLUP",NA,"",5,0
"Cauline Leaf number (CL) split=9 train","Cauline Leaf number (CL) split=9 test",90,"no_strata",0.595520036437871,0.626436630109007,1,3.40662093461136,2.51318871754319,0.312386871295983,0.761896046048763,0.793883015202026,0.863447284130188,0.924747627540015,57.6420000000003,814,"KIN RKHS",NA,"",5,0
